2022-10-11 00:00:00,2020-12-31 00:00:00,501201004,112.142,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201005,64766.38,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201007,10525.0,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201008,24168.03,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201010,18.18,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201011,4.244,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201012,42.857,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201014,111.447,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201016,111.046,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201022,4.24,
2022-10-11 00:00:00,2020-12-31 00:00:00,501201023,1412.12,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101003,20893.75,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101007,63078.47,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101001,-3.405,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101002,20893.75,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101004,113.647,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101005,55503.62,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101006,63078.47,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101009,20893.75,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101010,63078.47,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101011,15.717,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101012,1.0,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101013,21.152,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101014,19.158,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101015,258.838,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101017,262.202,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101024,331.234,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101025,6436.15,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101026,30.804,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101027,9464.0,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101028,45.296,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101029,-3027.84,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101030,-14.492,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101031,-2339.34,
2022-10-11 00:00:00,2020-12-31 00:00:00,500101032,-10.844,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901001,-2.664,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901002,107390.3,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901003,1484.42,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901004,120.451,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901005,609948.62,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901007,10155.34,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901008,4119.28,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901010,3.099,
2022-10-11 00:00:00,2020-12-31 00:00:00,500901011,26.07,
